attack,defense,height_m,hp,sp_attack,sp_defense,speed,weight_kg,type1_bug,type1_dark,type1_dragon,type1_electric,type1_fairy,type1_fighting,type1_fire,type1_flying,type1_ghost,type1_grass,type1_ground,type1_ice,type1_normal,type1_poison,type1_psychic,type1_rock,type1_steel,type1_water,type2_None,type2_bug,type2_dark,type2_dragon,type2_electric,type2_fairy,type2_fighting,type2_fire,type2_flying,type2_ghost,type2_grass,type2_ground,type2_ice,type2_normal,type2_poison,type2_psychic,type2_rock,type2_steel,type2_water
0.37222222222222223,0.1911111111111111,0.02777777777777778,0.18503937007874016,0.3369565217391304,0.13333333333333336,0.24571428571428572,0.004900980196039208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15555555555555556,0.23555555555555555,0.08333333333333334,0.7440944881889764,0.125,0.18095238095238098,0.16,0.028405681136227247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4166666666666667,0.26666666666666666,0.09722222222222222,0.27165354330708663,0.43478260869565216,0.2142857142857143,0.45714285714285713,0.041408281656331265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3333333333333333,0.3777777777777778,0.03472222222222222,0.19291338582677164,0.1358695652173913,0.07142857142857144,0.05714285714285715,0.007101420284056812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4722222222222222,0.6,0.07638888888888888,0.29133858267716534,0.2717391304347826,0.19047619047619052,0.19999999999999998,0.12572514502900578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3611111111111111,0.2888888888888889,0.09722222222222222,0.38976377952755903,0.29891304347826086,0.2142857142857143,0.22857142857142854,0.013902780556111221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3888888888888889,0.4444444444444445,0.06944444444444445,0.25196850393700787,0.1358695652173913,0.2142857142857143,0.45714285714285713,0.06471294258851769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,0.9999999999999999,0.6319444444444444,0.29133858267716534,0.24456521739130435,0.3571428571428572,0.14285714285714285,0.39997999599919987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4166666666666667,0.19999999999999998,0.03472222222222222,0.23228346456692914,0.16304347826086957,0.09523809523809525,0.14285714285714285,0.0077015403080616125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.638888888888889,0.3111111111111111,0.09027777777777778,0.35039370078740156,0.2717391304347826,0.19047619047619052,0.22857142857142854,0.04860972194438888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.35555555555555557,0.02777777777777778,0.25196850393700787,0.24456521739130435,0.16666666666666669,0.45714285714285713,0.003800760152030406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8055555555555556,0.6,0.11805555555555555,0.27165354330708663,0.29891304347826086,0.380952380952381,0.39999999999999997,0.11792358471694338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02777777777777778,0.9999999999999999,0.03472222222222222,0.07480314960629922,0.0,1.0,0.0,0.020404080816163232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0000000000000002,0.4888888888888889,0.09722222222222222,0.3110236220472441,0.16304347826086957,0.40476190476190477,0.39999999999999997,0.05391078215643129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.2222222222222222,0.05555555555555555,0.2125984251968504,0.1358695652173913,0.2619047619047619,0.6285714285714286,0.027905581116223245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4166666666666667,0.19999999999999998,0.03472222222222222,0.23228346456692914,0.21739130434782608,0.14285714285714285,0.19999999999999998,0.008701740348069614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6944444444444444,0.3111111111111111,0.11805555555555555,0.35039370078740156,0.35326086956521735,0.2619047619047619,0.2857142857142857,0.12572514502900578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19444444444444445,0.15555555555555556,0.041666666666666664,0.15354330708661418,0.3260869565217391,0.09523809523809525,0.08571428571428572,0.034906981396279256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.5111111111111111,0.04861111111111111,0.23228346456692914,0.43478260869565216,0.28571428571428575,0.14285714285714285,0.05491098219643929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.25,0.15555555555555556,0.020833333333333336,0.19291338582677164,0.10869565217391305,0.04761904761904763,0.2571428571428571,0.00640128025605121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5277777777777778,0.33333333333333337,0.06944444444444445,0.38976377952755903,0.2717391304347826,0.19047619047619052,0.2571428571428571,0.055711142228445684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2777777777777778,0.4,0.03472222222222222,0.25196850393700787,0.29891304347826086,0.3571428571428572,0.17142857142857143,0.004900980196039208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3333333333333333,0.13333333333333333,0.03472222222222222,0.13385826771653545,0.29891304347826086,0.07142857142857144,0.34285714285714286,0.011902380476095218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5555555555555556,0.3111111111111111,0.05555555555555555,0.29133858267716534,0.5163043478260869,0.2619047619047619,0.22857142857142854,0.028405681136227247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2777777777777778,0.17777777777777778,0.05555555555555555,0.1732283464566929,0.29891304347826086,0.11904761904761905,0.39999999999999997,0.015903180636127227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.19444444444444445,0.2888888888888889,0.1388888888888889,0.33070866141732286,0.3804347826086956,0.5714285714285715,0.37142857142857144,0.21994398879775956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.4166666666666667,0.6,0.1111111111111111,0.25196850393700787,0.16304347826086957,0.23809523809523814,0.37142857142857144,0.05041008201640328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3055555555555556,0.1111111111111111,0.03472222222222222,0.1732283464566929,0.3804347826086956,0.14285714285714285,0.34285714285714286,0.010702140428085618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4722222222222222,0.3777777777777778,0.09027777777777778,0.29133858267716534,0.7065217391304347,0.33333333333333337,0.6285714285714286,0.034906981396279256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,0.4,0.11805555555555555,0.29133858267716534,0.4619565217391304,0.3571428571428572,0.45714285714285713,0.15193038607721543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3055555555555556,0.24444444444444444,0.02777777777777778,0.35039370078740156,0.16304347826086957,0.09523809523809525,0.19999999999999998,0.03340668133626726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.638888888888889,0.5111111111111111,0.06944444444444445,0.35039370078740156,0.2717391304347826,0.19047619047619052,0.2571428571428571,0.11992398479695938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4166666666666667,0.3777777777777778,0.03472222222222222,0.33070866141732286,0.5163043478260869,0.3571428571428572,0.3142857142857143,0.032406481296259254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.25333333333333335,0.09027777777777778,0.28346456692913385,0.4076086956521739,0.2142857142857143,0.45714285714285713,0.0711142228445689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08333333333333334,0.13333333333333333,0.07638888888888888,0.2125984251968504,0.05434782608695652,0.11904761904761905,0.39999999999999997,0.057911582316463296,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16666666666666666,0.13333333333333333,0.041666666666666664,0.13385826771653545,0.1358695652173913,0.07142857142857144,0.17142857142857143,0.020904180836167234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.4,0.09027777777777778,0.19291338582677164,0.1358695652173913,0.4285714285714286,0.37142857142857144,0.047909581916383275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1388888888888889,0.04444444444444444,0.020833333333333336,0.1732283464566929,0.4076086956521739,0.2142857142857143,0.34285714285714286,0.005901180236047209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32222222222222224,0.14222222222222222,0.03472222222222222,0.1732283464566929,0.29891304347826086,0.16666666666666669,0.5142857142857142,0.02340468093618724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3888888888888889,0.14222222222222222,0.041666666666666664,0.1732283464566929,0.3260869565217391,0.16666666666666669,0.44571428571428573,0.021304260852170433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4166666666666667,0.4444444444444445,0.07638888888888888,0.3700787401574803,0.16304347826086957,0.23809523809523814,0.5428571428571428,0.07541508301660331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02777777777777778,0.022222222222222223,0.09722222222222222,1.0,0.35326086956521735,0.5476190476190477,0.2857142857142857,0.04670934186837367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4444444444444445,0.3111111111111111,0.125,0.35039370078740156,0.5706521739130435,0.380952380952381,0.6285714285714286,0.17793558711742347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6111111111111112,0.35555555555555557,0.1388888888888889,0.44881889763779526,0.43478260869565216,0.2619047619047619,0.5428571428571428,0.1979395879175835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3888888888888889,0.4888888888888889,0.13194444444444445,0.38976377952755903,0.43478260869565216,0.45238095238095244,0.45714285714285713,0.1869373874774955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3277777777777778,0.19999999999999998,0.03472222222222222,0.19291338582677164,0.19021739130434784,0.14285714285714285,0.2057142857142857,0.07191438287657531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4388888888888889,0.2888888888888889,0.07638888888888888,0.27165354330708663,0.29891304347826086,0.23809523809523814,0.26285714285714284,0.15193038607721543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8833333333333333,0.6444444444444444,0.13194444444444445,0.38976377952755903,0.4619565217391304,0.4761904761904763,0.3771428571428571,0.20194038807761552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4722222222222222,0.5555555555555555,0.35416666666666674,0.41338582677165353,0.43478260869565216,0.6380952380952382,0.6,0.21594318863772755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6944444444444444,0.3777777777777778,0.2569444444444445,0.41338582677165353,0.5434782608695652,0.6380952380952382,0.48571428571428565,0.1989397879575915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5277777777777778,0.4222222222222222,0.03472222222222222,0.38976377952755903,0.48913043478260865,0.380952380952381,0.5428571428571428,0.004900980196039208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2222222222222222,0.13333333333333333,0.02777777777777778,0.15354330708661418,0.29891304347826086,0.16666666666666669,0.37142857142857144,0.004900980196039208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3333333333333333,0.17777777777777778,0.05555555555555555,0.19291338582677164,0.4076086956521739,0.2142857142857143,0.5142857142857142,0.021504300860172038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5833333333333334,0.3111111111111111,0.1111111111111111,0.27165354330708663,0.733695652173913,0.3095238095238096,0.8,0.05211042208441689,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3055555555555556,0.15555555555555556,0.020833333333333336,0.1732283464566929,0.3260869565217391,0.14285714285714285,0.22857142857142854,0.002400480096019204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4444444444444445,0.24444444444444444,0.05555555555555555,0.23228346456692914,0.4076086956521739,0.19047619047619052,0.2857142857142857,0.019403880776155232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8611111111111112,0.33333333333333337,0.125,0.3110236220472441,0.6521739130434783,0.28571428571428575,0.5428571428571428,0.05191038207641528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3611111111111111,0.19999999999999998,0.020833333333333336,0.19291338582677164,0.21739130434782608,0.14285714285714285,0.19999999999999998,0.007501500300060012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4444444444444445,0.2888888888888889,0.041666666666666664,0.27165354330708663,0.2717391304347826,0.23809523809523814,0.2571428571428571,0.027905581116223245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8055555555555556,0.4666666666666667,0.09722222222222222,0.38976377952755903,0.4619565217391304,0.4285714285714286,0.37142857142857144,0.08181636327265453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2777777777777778,0.13333333333333333,0.02777777777777778,0.13385826771653545,0.10869565217391305,0.04761904761904763,0.17142857142857143,0.01350270054010802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4722222222222222,0.2888888888888889,0.0625,0.27165354330708663,0.2717391304347826,0.19047619047619052,0.37142857142857144,0.03690738147629526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1388888888888889,0.16,0.020833333333333336,0.1456692913385827,0.10869565217391305,0.10000000000000002,0.3142857142857143,0.01740348069613923,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3611111111111111,0.2488888888888889,0.02777777777777778,0.3031496062992126,0.21739130434782608,0.19523809523809527,0.5428571428571428,0.032406481296259254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2222222222222222,0.13333333333333333,0.013888888888888888,0.1732283464566929,0.05434782608695652,0.04761904761904763,0.08571428571428572,0.0035007001400280055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16666666666666666,0.2222222222222222,0.03472222222222222,0.19291338582677164,0.08152173913043478,0.023809523809523808,0.05714285714285715,0.009901980396079216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3611111111111111,0.19999999999999998,0.0625,0.23228346456692914,0.48913043478260865,0.14285714285714285,0.34285714285714286,0.028305661132226444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.16666666666666666,0.2222222222222222,0.041666666666666664,0.19291338582677164,0.08152173913043478,0.023809523809523808,0.05714285714285715,0.011402280456091218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.2888888888888889,0.07638888888888888,0.23228346456692914,0.21739130434782608,0.33333333333333337,0.34285714285714286,0.031506301260252056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1388888888888889,0.1111111111111111,0.02777777777777778,0.15354330708661418,0.16304347826086957,0.14285714285714285,0.14285714285714285,0.002500500100020004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.25,0.19999999999999998,0.07638888888888888,0.23228346456692914,0.2717391304347826,0.23809523809523814,0.2571428571428571,0.032406481296259254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3611111111111111,0.2888888888888889,0.09722222222222222,0.3110236220472441,0.43478260869565216,0.380952380952381,0.37142857142857144,0.05491098219643929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.19444444444444445,0.19999999999999998,0.02777777777777778,0.15354330708661418,0.10869565217391305,0.04761904761904763,0.14285714285714285,0.003900780156031206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3611111111111111,0.15555555555555556,0.0625,0.27165354330708663,0.2717391304347826,0.09523809523809525,0.3142857142857143,0.027905581116223245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5277777777777778,0.24444444444444444,0.08333333333333334,0.35039370078740156,0.43478260869565216,0.19047619047619052,0.42857142857142855,0.0595119023804761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2777777777777778,0.1111111111111111,0.013888888888888888,0.15354330708661418,0.10869565217391305,0.04761904761904763,0.45714285714285713,0.0022004400880176033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.4444444444444445,0.24444444444444444,0.041666666666666664,0.23228346456692914,0.35326086956521735,0.14285714285714285,0.6857142857142857,0.019703940788157633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1388888888888889,0.1111111111111111,0.03472222222222222,0.15354330708661418,0.24456521739130435,0.04761904761904763,0.45714285714285713,0.009401880376075214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.25,0.4222222222222222,0.07638888888888888,0.23228346456692914,0.4619565217391304,0.23809523809523814,0.34285714285714286,0.027905581116223245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.11111111111111112,0.08888888888888888,0.020833333333333336,0.1062992125984252,0.19021739130434784,0.07142857142857144,0.19999999999999998,0.00650130026005201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16666666666666666,0.13333333333333333,0.04861111111111111,0.1456692913385827,0.29891304347826086,0.16666666666666669,0.2571428571428571,0.020104020804160832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4444444444444445,0.26666666666666666,0.10416666666666667,0.2637795275590551,0.842391304347826,0.5476190476190477,0.5428571428571428,0.04830966193238648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1388888888888889,0.12,0.02777777777777778,0.15354330708661418,0.21739130434782608,0.1523809523809524,0.34285714285714286,0.0016003200640128026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3055555555555556,0.25333333333333335,0.04861111111111111,0.27165354330708663,0.48913043478260865,0.2952380952380953,0.42857142857142855,0.0035007001400280055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.19444444444444445,0.24444444444444444,0.020833333333333336,0.23228346456692914,0.16304347826086957,0.19047619047619052,0.17142857142857143,0.0044008801760352075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6944444444444444,0.33333333333333337,0.07638888888888888,0.23228346456692914,0.2717391304347826,0.19047619047619052,0.37142857142857144,0.03910782156431287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3055555555555556,0.24444444444444444,0.04861111111111111,0.23228346456692914,0.1358695652173913,0.07142857142857144,0.14285714285714285,0.023904780956191238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4166666666666667,0.33333333333333337,0.09027777777777778,0.3110236220472441,0.24456521739130435,0.16666666666666669,0.48571428571428565,0.046409281856371276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8611111111111112,0.4222222222222222,0.13194444444444445,0.5866141732283464,0.4619565217391304,0.2142857142857143,0.5428571428571428,0.1304260852170434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2222222222222222,0.3777777777777778,0.02777777777777778,0.11811023622047245,0.10869565217391305,0.04761904761904763,0.19999999999999998,0.005401080216043209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4722222222222222,0.17777777777777778,0.04861111111111111,0.23622047244094488,0.21739130434782608,0.14285714285714285,0.8857142857142857,0.011902380476095218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.4722222222222222,0.17777777777777778,0.04861111111111111,0.0,0.10869565217391305,0.04761904761904763,0.19999999999999998,0.0011002200440088017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.25555555555555554,0.08,0.03472222222222222,0.24803149606299213,0.22282608695652176,0.01428571428571429,0.13142857142857142,0.016203240648129627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3666666666666667,0.1688888888888889,0.0625,0.32677165354330706,0.33152173913043476,0.10952380952380954,0.24571428571428572,0.04040808161632327,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47777777777777775,0.25777777777777783,0.09722222222222222,0.40551181102362205,0.4402173913043478,0.25238095238095243,0.36,0.08391678335667133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
